"filename", "language", "C++", "CMake", "JSON", "HTML", "Markdown", "YAML", "Dart", "Swift", "XML", "Java Properties", "Gradle", "Kotlin", "comment", "blank", "total"
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 1, 344
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 4, 16
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\pubspec.yaml", "YAML", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 50, 5, 96
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\test\widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 10, 7, 31
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\web\index.html", "HTML", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 60
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\web\manifest.json", "JSON", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\flutter\generated_plugin_registrant.cc", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 24
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\flutter\generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\flutter\generated_plugins.cmake", "CMake", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\runner\flutter_window.cpp", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\runner\flutter_window.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\runner\main.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\runner\resource.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\runner\utils.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\runner\utils.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\runner\win32_window.cpp", "C++", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"c:\Users\Alejandro\Desktop\App - Distrito 7\distrito7_mobile\windows\runner\win32_window.h", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 547, 41, 248, 38, 13, 44, 6496, 56, 475, 8, 104, 4, 866, 897, 9837
